api-1  | {"correlation_id": "019d5c2e-9cd5-7b0f-9de1-4de557a214ff", "event_id": "UUID('019d5c2e-9ce5-76e8-867f-a449e1bf5067')", "total_latency_ms": 153.8, "db_insert_ms": 96.9, "redis_enqueue_ms": 152.8, "idempotency_set_ms": 153.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:32.088128Z"}
api-2  | {"correlation_id": "019d5c2e-ad7d-78ef-bf83-24cc1408a7c1", "event_id": "UUID('019d5c2e-ad8b-782f-acbc-eda360f274f9')", "total_latency_ms": 297.02, "db_insert_ms": 294.3, "redis_enqueue_ms": 296.2, "idempotency_set_ms": 297.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.495427Z"}
api-2  | {"correlation_id": "019d5c2e-ae74-7cd2-ba56-42510b11e6c9", "event_id": "UUID('019d5c2e-ae7a-7249-ae59-80eea57d8439')", "total_latency_ms": 86.89, "db_insert_ms": 85.3, "redis_enqueue_ms": 85.7, "idempotency_set_ms": 86.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.527753Z"}
api-2  | {"correlation_id": "019d5c2e-ad0e-7330-a6e1-8260b020e29c", "event_id": "UUID('019d5c2e-ad1d-76c3-aba8-066db5b3e7bd')", "total_latency_ms": 461.14, "db_insert_ms": 455.2, "redis_enqueue_ms": 457.5, "idempotency_set_ms": 461.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.548038Z"}
api-2  | {"correlation_id": "019d5c2e-ae73-78d6-8a22-ede10e32c0af", "event_id": "UUID('019d5c2e-ae7d-72ae-b84e-b98ca6073310')", "total_latency_ms": 118.22, "db_insert_ms": 101.9, "redis_enqueue_ms": 104.7, "idempotency_set_ms": 118.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.557621Z"}
api-2  | {"correlation_id": "019d5c2e-ae9f-7b11-9c3b-d3c9e078306b", "event_id": "UUID('019d5c2e-aead-708f-b9c0-813ce82b9872')", "total_latency_ms": 127.01, "db_insert_ms": 124.2, "redis_enqueue_ms": 126.2, "idempotency_set_ms": 127.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.615628Z"}
api-2  | {"correlation_id": "019d5c2e-aea1-7dda-a149-82b2ede105e8", "event_id": "UUID('019d5c2e-aeab-73ff-9af3-15b8f4fa3c24')", "total_latency_ms": 126.45, "db_insert_ms": 122.9, "redis_enqueue_ms": 125.0, "idempotency_set_ms": 126.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.616774Z"}
api-2  | {"correlation_id": "019d5c2e-acb1-7ae5-96ff-504713a9ae01", "event_id": "UUID('019d5c2e-accc-7553-a4e8-7c6f47a84329')", "total_latency_ms": 623.48, "db_insert_ms": 618.5, "redis_enqueue_ms": 621.3, "idempotency_set_ms": 623.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.617285Z"}
api-2  | {"correlation_id": "019d5c2e-aea0-73c4-a7fb-467ef2510cbb", "event_id": "UUID('019d5c2e-aeae-7032-8c9d-9589e1df8762')", "total_latency_ms": 153.98, "db_insert_ms": 150.4, "redis_enqueue_ms": 151.7, "idempotency_set_ms": 154.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.643406Z"}
api-2  | {"correlation_id": "019d5c2e-aef2-7846-9ed5-43b1af7d1ee5", "event_id": "UUID('019d5c2e-af02-7814-917c-62e65a9bfe98')", "total_latency_ms": 96.75, "db_insert_ms": 70.8, "redis_enqueue_ms": 83.5, "idempotency_set_ms": 96.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.671298Z"}
api-2  | {"correlation_id": "019d5c2e-af09-7f93-b957-090c1b512321", "event_id": "UUID('019d5c2e-af10-7a6a-97b5-6861dc7e7792')", "total_latency_ms": 84.46, "db_insert_ms": 66.4, "redis_enqueue_ms": 79.7, "idempotency_set_ms": 84.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.675814Z"}
api-2  | {"correlation_id": "019d5c2e-acc0-7898-adeb-c10ce765e0df", "event_id": "UUID('019d5c2e-ace0-7f44-97f1-022cacc6d07e')", "total_latency_ms": 667.66, "db_insert_ms": 654.0, "redis_enqueue_ms": 662.8, "idempotency_set_ms": 667.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.692073Z"}
api-2  | {"correlation_id": "019d5c2e-acca-725f-a049-3b4627700cc1", "event_id": "UUID('019d5c2e-ace4-7bdf-ac12-2f1662d9213b')", "total_latency_ms": 668.56, "db_insert_ms": 648.0, "redis_enqueue_ms": 661.0, "idempotency_set_ms": 668.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.695012Z"}
api-2  | {"correlation_id": "019d5c2e-accb-7685-b8a1-3f9bd3396d4c", "event_id": "UUID('019d5c2e-ad7f-7e3f-9167-8ce72cc85992')", "total_latency_ms": 679.2, "idempotency_check_ms": 163.2, "db_insert_ms": 664.4, "redis_enqueue_ms": 666.2, "idempotency_set_ms": 679.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.707743Z"}
api-2  | {"correlation_id": "019d5c2e-af5d-77dd-b429-94fd9a10e5f5", "event_id": "UUID('019d5c2e-af7c-7852-84ad-e71e009a5900')", "total_latency_ms": 62.2, "db_insert_ms": 60.9, "redis_enqueue_ms": 61.6, "idempotency_set_ms": 62.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.743385Z"}
api-2  | {"correlation_id": "019d5c2e-afcf-70bc-a8e7-c56efd0710fc", "event_id": "UUID('019d5c2e-afd7-767e-b92e-edd4cfe50b16')", "total_latency_ms": 123.62, "db_insert_ms": 105.2, "redis_enqueue_ms": 123.1, "idempotency_set_ms": 123.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.911491Z"}
api-2  | {"correlation_id": "019d5c2e-afd6-7a80-bb7a-13c427948783", "event_id": "UUID('019d5c2e-b00f-7d7c-9eae-b22ab9c40966')", "total_latency_ms": 132.58, "db_insert_ms": 128.5, "redis_enqueue_ms": 129.9, "idempotency_set_ms": 132.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.931094Z"}
api-3  | {"correlation_id": "019d5c2e-b56d-7147-9a46-e13b77bcb530", "event_id": "UUID('019d5c2e-b571-714b-8609-8b2dbf8511c2')", "total_latency_ms": 51.61, "idempotency_set_ms": 51.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.274822Z"}
api-3  | {"correlation_id": "019d5c2e-b57d-7094-a020-1a32f60cd298", "event_id": "UUID('019d5c2e-b596-790f-97b7-4f694b1c46ae')", "total_latency_ms": 53.42, "db_insert_ms": 50.2, "redis_enqueue_ms": 51.4, "idempotency_set_ms": 53.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.298314Z"}
api-3  | {"correlation_id": "019d5c2e-b5c2-79d6-a792-25551d9e6e1d", "event_id": "UUID('019d5c2e-b5ca-7ee1-be13-fe418bde87df')", "total_latency_ms": 50.74, "idempotency_set_ms": 50.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.362877Z"}
api-1  | {"correlation_id": "019d5c2e-abfc-7f9b-8bd8-78cc734dc76b", "event_id": "UUID('019d5c2e-ac00-7a3f-9f90-3cdfe0b9ecd4')", "total_latency_ms": 80.66, "redis_enqueue_ms": 58.6, "idempotency_set_ms": 80.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.887277Z"}
api-1  | {"correlation_id": "019d5c2e-abfd-7ba3-bb1d-510ca2599fdd", "event_id": "UUID('019d5c2e-ac02-70be-9eba-7da992bf603b')", "total_latency_ms": 83.65, "redis_enqueue_ms": 59.5, "idempotency_set_ms": 83.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.892033Z"}
api-1  | {"correlation_id": "019d5c2e-ac0e-7fdf-88ee-562dacd0d7f2", "event_id": "UUID('019d5c2e-ac3c-7f86-86c5-5bcb4300f341')", "total_latency_ms": 130.68, "db_insert_ms": 129.7, "redis_enqueue_ms": 130.2, "idempotency_set_ms": 130.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.974561Z"}
api-1  | {"correlation_id": "019d5c2e-ac6f-77e3-aeb8-922812bc98ff", "event_id": "UUID('019d5c2e-ac91-7976-bec7-455c5e5fc2df')", "total_latency_ms": 55.24, "idempotency_set_ms": 55.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.007579Z"}
api-1  | {"correlation_id": "019d5c2e-ac39-797c-898b-62427210b0f9", "event_id": "UUID('019d5c2e-ac8c-7a52-bb3c-eec74b3a9df0')", "total_latency_ms": 86.1, "redis_enqueue_ms": 65.3, "idempotency_set_ms": 86.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.029907Z"}
api-1  | {"correlation_id": "019d5c2e-acd9-760d-85c7-1d78e198d0ed", "event_id": "UUID('019d5c2e-acfa-70ff-94b3-9588e332a7ba')", "total_latency_ms": 50.31, "idempotency_set_ms": 50.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.096762Z"}
api-1  | {"correlation_id": "019d5c2e-acc1-76af-a5f7-480f2a185bc6", "event_id": "UUID('019d5c2e-acf2-7229-9301-8037706de576')", "total_latency_ms": 100.99, "db_insert_ms": 91.7, "redis_enqueue_ms": 95.6, "idempotency_set_ms": 101.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.145941Z"}
api-1  | {"correlation_id": "019d5c2e-acd2-73d2-a1d3-288f8641362f", "event_id": "UUID('019d5c2e-acfb-733a-b404-ced56dae3de1')", "total_latency_ms": 163.96, "db_insert_ms": 159.4, "redis_enqueue_ms": 160.3, "idempotency_set_ms": 163.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.209808Z"}
api-1  | {"correlation_id": "019d5c2e-aceb-722e-89dc-ae1631c8b446", "event_id": "UUID('019d5c2e-ad20-77ba-9186-7e5837d6d508')", "total_latency_ms": 159.22, "db_insert_ms": 153.8, "redis_enqueue_ms": 156.4, "idempotency_set_ms": 159.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.243657Z"}
api-1  | {"correlation_id": "019d5c2e-ace4-7587-9e93-1e849cc664f4", "event_id": "UUID('019d5c2e-acfc-723b-8c98-b01d1453bd09')", "total_latency_ms": 213.08, "db_insert_ms": 203.8, "redis_enqueue_ms": 212.7, "idempotency_set_ms": 213.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.265173Z"}
api-1  | {"correlation_id": "019d5c2e-ad2c-71ff-8b98-773e50e33850", "event_id": "UUID('019d5c2e-ad54-75c3-a3fa-1247fcecd409')", "total_latency_ms": 163.53, "db_insert_ms": 137.5, "redis_enqueue_ms": 153.8, "idempotency_set_ms": 163.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.286438Z"}
api-1  | {"correlation_id": "019d5c2e-ad30-7ca4-baab-bdaef2523bdb", "event_id": "UUID('019d5c2e-ad55-7eea-9737-06961c3ffaf6')", "total_latency_ms": 182.15, "db_insert_ms": 134.5, "redis_enqueue_ms": 158.2, "idempotency_set_ms": 182.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.307815Z"}
api-1  | {"correlation_id": "019d5c2e-ad6e-7817-a462-a3a35d1e66bf", "event_id": "UUID('019d5c2e-ad7b-7523-a4ab-f9dd3a83c2c1')", "total_latency_ms": 169.54, "db_insert_ms": 149.0, "redis_enqueue_ms": 163.4, "idempotency_set_ms": 169.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.353946Z"}
api-1  | {"correlation_id": "019d5c2e-ad6d-7c83-91d1-4ccd2633ffd8", "event_id": "UUID('019d5c2e-ad7a-7fa6-8d08-00c0c2367ca8')", "total_latency_ms": 178.18, "db_insert_ms": 172.4, "redis_enqueue_ms": 175.1, "idempotency_set_ms": 178.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.362029Z"}
api-1  | {"correlation_id": "019d5c2e-ade0-709f-a926-c6a27ba83f2f", "event_id": "UUID('019d5c2e-ae1c-72ba-9e84-a586c0491626')", "total_latency_ms": 71.45, "db_insert_ms": 69.7, "redis_enqueue_ms": 70.2, "idempotency_set_ms": 71.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.400724Z"}
api-1  | {"correlation_id": "019d5c2e-ada6-7e4c-8d15-9aab7bfd63bf", "event_id": "UUID('019d5c2e-adb1-7b05-be9f-86ed2a1b0ba0')", "total_latency_ms": 172.84, "db_insert_ms": 165.6, "redis_enqueue_ms": 168.1, "idempotency_set_ms": 172.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.409020Z"}
api-1  | {"correlation_id": "019d5c2e-ae1a-7209-99e9-76d144c573eb", "event_id": "UUID('019d5c2e-ae33-7247-a118-b0bd232704f6')", "total_latency_ms": 110.44, "db_insert_ms": 108.8, "redis_enqueue_ms": 109.1, "idempotency_set_ms": 110.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.473440Z"}
api-1  | {"correlation_id": "019d5c2e-ae85-791f-8793-b0d17b259005", "event_id": "UUID('019d5c2e-ae93-7764-8ad9-ec180e2beb68')", "total_latency_ms": 91.83, "db_insert_ms": 87.1, "redis_enqueue_ms": 89.8, "idempotency_set_ms": 91.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.550973Z"}
api-1  | {"correlation_id": "019d5c2e-acf6-7724-8483-f4370dbdc25a", "event_id": "UUID('019d5c2e-ad2d-7f5e-ac0a-b9a649be3a9d')", "total_latency_ms": 461.4, "db_insert_ms": 228.1, "redis_enqueue_ms": 245.1, "idempotency_set_ms": 461.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.554694Z"}
api-1  | {"correlation_id": "019d5c2e-ae7a-78ea-8a1a-0fd9d08bec17", "event_id": "UUID('019d5c2e-ae7f-7fc3-9ce7-1e4e57d5f49a')", "total_latency_ms": 113.67, "db_insert_ms": 108.2, "redis_enqueue_ms": 111.9, "idempotency_set_ms": 113.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.557107Z"}
api-1  | {"correlation_id": "019d5c2e-aea5-77b6-a38d-a14878974030", "event_id": "UUID('019d5c2e-aeaa-7e97-89ef-a7b165e1dd11')", "total_latency_ms": 68.94, "db_insert_ms": 63.3, "redis_enqueue_ms": 66.9, "idempotency_set_ms": 68.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.557690Z"}
api-1  | {"correlation_id": "019d5c2e-aeeb-7836-a600-02433a0113b7", "event_id": "UUID('019d5c2e-aefd-756c-8192-dea0e1bf05db')", "total_latency_ms": 112.31, "db_insert_ms": 106.7, "redis_enqueue_ms": 109.4, "idempotency_set_ms": 112.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.680498Z"}
api-1  | {"correlation_id": "019d5c2e-ae01-7587-9e62-c7efa657cbb7", "event_id": "UUID('019d5c2e-aef6-79a6-b568-66e5a16d4c3a')", "total_latency_ms": 123.14, "db_insert_ms": 116.1, "redis_enqueue_ms": 118.9, "idempotency_set_ms": 123.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.681542Z"}
api-1  | {"correlation_id": "019d5c2e-af35-7d1b-be3c-b58a06048d86", "event_id": "UUID('019d5c2e-af39-74ae-af0d-601029bd27ac')", "total_latency_ms": 51.56, "db_insert_ms": 50.4, "redis_enqueue_ms": 51.0, "idempotency_set_ms": 51.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.684234Z"}
api-1  | {"correlation_id": "019d5c2e-ad44-7e07-a326-70ef85d11150", "event_id": "UUID('019d5c2e-ad83-7bce-b8c4-43d090dc213c')", "total_latency_ms": 512.42, "db_insert_ms": 511.4, "redis_enqueue_ms": 512.0, "idempotency_set_ms": 512.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.699290Z"}
api-1  | {"correlation_id": "019d5c2e-ad63-7597-982a-d37f999a4231", "event_id": "UUID('019d5c2e-ad97-7a5b-935d-c8be94d673b1')", "total_latency_ms": 512.99, "db_insert_ms": 507.0, "redis_enqueue_ms": 511.1, "idempotency_set_ms": 513.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.707088Z"}
api-1  | {"correlation_id": "019d5c2e-ad69-7c5a-b5fe-bb9c4c2f9019", "event_id": "UUID('019d5c2e-ada2-78e3-aab1-e52f4ab97978')", "total_latency_ms": 537.28, "db_insert_ms": 536.1, "redis_enqueue_ms": 536.9, "idempotency_set_ms": 537.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.732134Z"}
api-1  | {"correlation_id": "019d5c2e-b029-78db-85c8-68d3d5464f23", "event_id": "UUID('019d5c2e-b02d-726c-bfd6-4f5f5e733849')", "total_latency_ms": 54.41, "db_insert_ms": 51.0, "redis_enqueue_ms": 53.8, "idempotency_set_ms": 54.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.930297Z"}
api-4  | {"correlation_id": "019d5c2e-a895-7400-9d97-f0a60f082fc6", "event_id": "UUID('019d5c2e-a89c-744c-9101-ffdced17b930')", "total_latency_ms": 110.89, "db_insert_ms": 85.6, "redis_enqueue_ms": 104.3, "idempotency_set_ms": 110.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.048586Z"}
api-4  | {"correlation_id": "019d5c2e-a89b-7880-833f-c059055a7dad", "event_id": "UUID('019d5c2e-a8c7-7a58-a2a0-0838c6dd2527')", "total_latency_ms": 101.45, "db_insert_ms": 98.5, "redis_enqueue_ms": 100.3, "idempotency_set_ms": 101.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.052891Z"}
api-4  | {"correlation_id": "019d5c2e-aa14-75e2-9236-42c9d9ebe04e", "event_id": "UUID('019d5c2e-aa65-74d2-b5a7-5b1818c03c47')", "total_latency_ms": 65.69, "db_insert_ms": 63.8, "redis_enqueue_ms": 65.1, "idempotency_set_ms": 65.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.430056Z"}
api-4  | {"correlation_id": "019d5c2e-aa03-711a-a26f-641cbd7008f2", "event_id": "UUID('019d5c2e-aa4d-7fdf-9751-1aa81d6e2de3')", "total_latency_ms": 158.59, "db_insert_ms": 91.5, "redis_enqueue_ms": 93.5, "idempotency_set_ms": 158.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.507806Z"}
api-4  | {"correlation_id": "019d5c2e-aa20-730e-b8ba-d1b0debd4de2", "event_id": "UUID('019d5c2e-aa68-74e9-9601-c29e8c648d86')", "total_latency_ms": 133.6, "db_insert_ms": 61.7, "redis_enqueue_ms": 67.9, "idempotency_set_ms": 133.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.508256Z"}
api-4  | {"correlation_id": "019d5c2e-aa37-77f0-9fcf-4be46d0e2df3", "event_id": "UUID('019d5c2e-aa7c-7ba7-a9e6-afe0cada778f')", "total_latency_ms": 92.09, "idempotency_set_ms": 92.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.508682Z"}
api-4  | {"correlation_id": "019d5c2e-aa36-7065-80a4-e43c12d2dec6", "event_id": "UUID('019d5c2e-aa7e-7e79-a5a9-c55b742170d1')", "total_latency_ms": 124.08, "db_insert_ms": 121.9, "redis_enqueue_ms": 122.7, "idempotency_set_ms": 124.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.537383Z"}
api-4  | {"correlation_id": "019d5c2e-ac56-75a2-8920-5635d2df5bd3", "event_id": "UUID('019d5c2e-ac6f-73e2-9ac4-933e346d3bb9')", "total_latency_ms": 64.83, "redis_enqueue_ms": 52.4, "idempotency_set_ms": 64.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.980025Z"}
api-4  | {"correlation_id": "019d5c2e-ac63-7cd6-ab8f-6316f767db58", "event_id": "UUID('019d5c2e-ac73-7b1d-b52e-58d1b4053c6b')", "total_latency_ms": 77.42, "db_insert_ms": 66.2, "redis_enqueue_ms": 72.5, "idempotency_set_ms": 77.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:35.994014Z"}
api-4  | {"correlation_id": "019d5c2e-ac67-73f2-bee8-65c3f8a1e9f6", "event_id": "UUID('019d5c2e-ac76-7302-aed2-ae13aadc9d12')", "total_latency_ms": 98.72, "db_insert_ms": 59.0, "redis_enqueue_ms": 73.6, "idempotency_set_ms": 98.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.022133Z"}
api-3  | {"correlation_id": "019d5c2e-bea8-7cf4-8695-0fff4aa020c9", "event_id": "UUID('019d5c2e-bebf-73cb-80c8-a720441a55d2')", "total_latency_ms": 52.53, "redis_enqueue_ms": 50.2, "idempotency_set_ms": 52.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:40.647627Z"}
api-1  | {"correlation_id": "019d5c2e-b0a5-72de-9235-cd135ee49601", "event_id": "UUID('019d5c2e-b0b8-7ff8-9425-684e6a87b509')", "total_latency_ms": 51.6, "idempotency_set_ms": 51.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:37.060274Z"}
api-4  | {"correlation_id": "019d5c2e-aca7-7cb8-b1b8-252cf889ca3a", "event_id": "UUID('019d5c2e-aced-7631-bb70-8f38aec17ddd')", "total_latency_ms": 98.81, "db_insert_ms": 98.1, "redis_enqueue_ms": 98.6, "idempotency_set_ms": 98.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.106136Z"}
api-4  | {"correlation_id": "019d5c2e-acab-7aab-906e-43b35c945e27", "event_id": "UUID('019d5c2e-ace8-7550-bb59-c648c6bb3b95')", "total_latency_ms": 108.56, "db_insert_ms": 107.7, "redis_enqueue_ms": 108.2, "idempotency_set_ms": 108.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.110748Z"}
api-4  | {"correlation_id": "019d5c2e-acb4-7acd-9b41-49229dc18aab", "event_id": "UUID('019d5c2e-acec-7ba0-862d-166388145d84')", "total_latency_ms": 94.13, "db_insert_ms": 90.6, "redis_enqueue_ms": 93.6, "idempotency_set_ms": 94.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.124155Z"}
api-4  | {"correlation_id": "019d5c2e-acd8-7e4e-a705-38adfc5133b2", "event_id": "UUID('019d5c2e-acfe-765f-9cc0-a0b26e2accb9')", "total_latency_ms": 76.09, "db_insert_ms": 71.3, "redis_enqueue_ms": 73.7, "idempotency_set_ms": 76.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.126530Z"}
api-4  | {"correlation_id": "019d5c2e-acd9-7316-ba5c-ad2306b82933", "event_id": "UUID('019d5c2e-ad1a-7719-9394-b1b7c39937c8')", "total_latency_ms": 52.69, "idempotency_set_ms": 52.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.126872Z"}
api-4  | {"correlation_id": "019d5c2e-acae-7ff7-a77e-ba53e34d611d", "event_id": "UUID('019d5c2e-acf0-7092-b8ef-ccd92887f1c6')", "total_latency_ms": 97.36, "db_insert_ms": 89.3, "redis_enqueue_ms": 93.8, "idempotency_set_ms": 97.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.127247Z"}
api-4  | {"correlation_id": "019d5c2e-acbc-7c5d-8302-0f52941b2d84", "event_id": "UUID('019d5c2e-ad0c-7183-9581-185ab9ea7364')", "total_latency_ms": 144.43, "db_insert_ms": 138.2, "redis_enqueue_ms": 142.0, "idempotency_set_ms": 144.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:36.198714Z"}
